provinsi,jenis,daerah,tahun,periode,gk,encoded_jenis,encoded_daerah,scaled_gk,cluster,PC1,PC2,gk_original
PAPUA BARAT,NONMAKANAN,PERDESAAN,2016,MARET,84422.0,1,0,-1.4137156580753711,8,-1.3757052496392155,-0.9802941932960972,84422.0
PAPUA BARAT,NONMAKANAN,PERDESAAN,2016,SEPTEMBER,89046.0,1,0,-1.383931823056733,8,-1.3494880432776557,-0.9797312342467694,89046.0
PAPUA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2015,MARET,94594.0,1,1,-1.3481963739470002,4,-1.2225027141012965,-0.007366992033062791,94594.0
PAPUA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2015,SEPTEMBER,101023.0,1,1,-1.3067862798001955,4,-1.1860514987685828,-0.0065842792890903334,101023.0
PAPUA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2016,MARET,102419.0,1,1,-1.2977944472556413,4,-1.1781364425227485,-0.006414320198938617,102418.99999999997
PAPUA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2016,SEPTEMBER,108341.0,1,1,-1.2596500114899891,4,-1.1445598213996608,-0.005693333284985336,108341.0
PAPUA BARAT,NONMAKANAN,PERKOTAAN,2017,MARET,140489.0,1,2,-1.052580217333592,1,-0.8667575179115603,0.9699093844287472,140489.0
PAPUA BARAT,NONMAKANAN,PERKOTAAN,2017,SEPTEMBER,144831.0,1,2,-1.02461278401808,1,-0.8421391982701474,0.9704380107678869,144831.0
PAPUA BARAT,NONMAKANAN,PERKOTAAN,2018,MARET,146928.0,1,2,-1.011105711778875,1,-0.830249604468203,0.9706933146447123,146928.0
PAPUA BARAT,NONMAKANAN,PERKOTAAN,2018,SEPTEMBER,162059.0,1,2,-0.9136448104668046,1,-0.7444596932535053,0.9725354715165504,162059.0
PAPUA BARAT,NONMAKANAN,PERDESAAN,2017,MARET,91318.0,1,0,-1.369297551179063,8,-1.33660623253945,-0.9794546246100755,91318.0
PAPUA BARAT,NONMAKANAN,PERDESAAN,2017,SEPTEMBER,94229.0,1,0,-1.3505473903357983,8,-1.3201014125311237,-0.9791002185130613,94229.0
PAPUA BARAT,NONMAKANAN,PERDESAAN,2018,MARET,98229.0,1,0,-1.3247828271708864,8,-1.2974221682737186,-0.9786132297160649,98229.0
PAPUA BARAT,NONMAKANAN,PERDESAAN,2018,SEPTEMBER,105223.0,1,0,-1.279733488477038,8,-1.2577675096896468,-0.9777617298045167,105223.0
PAPUA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2017,MARET,110377.0,1,1,-1.246535848839049,4,-1.133016086072642,-0.005445455987314274,110377.0
PAPUA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2017,SEPTEMBER,114383.0,1,1,-1.2207326388293898,4,-1.110302822948851,-0.0049577367071222955,114382.99999999997
PAPUA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2018,MARET,117927.0,1,1,-1.1979052358652778,4,-1.0902090125367905,-0.0045262646329835565,117927.0
PAPUA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2018,SEPTEMBER,128283.0,1,1,-1.1312007818313208,4,-1.0314924491543696,-0.003265450637559786,128283.0
PAPUA BARAT,NONMAKANAN,PERKOTAAN,2019,MARET,164353.0,1,2,-0.8988688334917275,1,-0.7314531466718835,0.9728147595916279,164353.0
PAPUA BARAT,NONMAKANAN,PERKOTAAN,2019,SEPTEMBER,169463.0,1,2,-0.8659546040485526,1,-0.702480412133049,0.9734368877797908,169463.0
PAPUA BARAT,NONMAKANAN,PERKOTAAN,2020,MARET,176386.0,1,2,-0.8213625863508813,1,-0.6632283101345458,0.9742797436401922,176386.0
PAPUA BARAT,NONMAKANAN,PERKOTAAN,2020,SEPTEMBER,177136.0,1,2,-0.8165317307574603,1,-0.6589759518362824,0.9743710540396291,177136.0
PAPUA BARAT,NONMAKANAN,PERDESAAN,2019,MARET,107703.0,1,0,-1.2637594593147925,8,-1.2437063782500557,-0.9774597967503789,107703.0
PAPUA BARAT,NONMAKANAN,PERDESAAN,2019,SEPTEMBER,115627.0,1,0,-1.212719859685102,8,-1.1987787953761369,-0.976495071943529,115627.0
PAPUA BARAT,NONMAKANAN,PERDESAAN,2020,MARET,126202.0,1,0,-1.1446047958178662,8,-1.138820543370623,-0.9752075953114698,126202.0
PAPUA BARAT,NONMAKANAN,PERDESAAN,2020,SEPTEMBER,130993.0,1,0,-1.113745290287093,8,-1.1116564785613168,-0.9746243044798674,130993.0
PAPUA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2019,MARET,131510.0,1,1,-1.110415220498028,4,-1.0131959688497083,-0.00287257242558292,131510.0
PAPUA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2019,SEPTEMBER,138104.0,1,1,-1.0679423381206707,4,-0.9758092346913765,-0.002069771393734432,138104.0
PAPUA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2020,MARET,147343.0,1,1,-1.0084326383505156,4,-0.9234258502678361,-0.0009449490198719657,147343.0
PAPUA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2020,SEPTEMBER,150672.0,1,1,-0.9869900806565175,4,-0.9045510492346109,-0.0005396525935716934,150672.0
PAPUA BARAT,NONMAKANAN,PERKOTAAN,2021,MARET,180703.0,1,2,-0.7935561815551501,1,-0.6387517357697416,0.9748053262993506,180703.0
PAPUA BARAT,NONMAKANAN,PERKOTAAN,2021,SEPTEMBER,189323.0,1,2,-0.7380335479347649,1,-0.5898779643950345,0.9758547871568779,189323.0
PAPUA BARAT,NONMAKANAN,PERKOTAAN,2022,MARET,190854.0,1,2,-0.7281721613833949,1,-0.5811974836555128,0.9760411821189283,190854.0
PAPUA BARAT,NONMAKANAN,PERKOTAAN,2022,SEPTEMBER,206365.0,1,2,-0.6282636265706577,1,-0.4932530442363616,0.977929602926481,206365.0
PAPUA BARAT,NONMAKANAN,PERDESAAN,2021,MARET,137459.0,1,0,-1.0720968739310128,8,-1.0749954802192219,-0.9738370870895228,137459.0
PAPUA BARAT,NONMAKANAN,PERDESAAN,2021,SEPTEMBER,138294.0,1,0,-1.0667185213703374,8,-1.0702611879804884,-0.9737354281781496,138294.0
PAPUA BARAT,NONMAKANAN,PERDESAAN,2022,MARET,141193.0,1,0,-1.0480456542165675,8,-1.0538244057049344,-0.9733824830475266,141193.0
PAPUA BARAT,NONMAKANAN,PERDESAAN,2022,SEPTEMBER,156596.0,1,0,-0.948832762609283,8,-0.9664923058807331,-0.9715072109374927,156596.0
PAPUA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2021,MARET,156024.0,1,1,-0.9525170951418654,4,-0.8742062204182033,0.00011193841680945393,156024.0
PAPUA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2021,SEPTEMBER,160036.0,1,1,-0.9266752382874588,4,-0.8514589384280264,0.0006003881801968092,160036.0
PAPUA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2022,MARET,161688.0,1,1,-0.9160344737003501,4,-0.8420924105497181,0.0008015145533564194,161688.0
PAPUA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2022,SEPTEMBER,178241.0,1,1,-0.8094142701831534,4,-0.7482400280015131,0.0028167959425267064,178241.0
PAPUA BARAT,TOTAL,PERKOTAAN,2013,MARET,382905.0,2,2,0.5088553687127297,6,0.9724910100163062,0.7639156747201619,382905.0
PAPUA BARAT,TOTAL,PERKOTAAN,2013,SEPTEMBER,414900.0,2,2,0.7149396683280689,6,1.1538966150202223,0.7678109763601368,414900.0
PAPUA BARAT,TOTAL,PERKOTAAN,2014,MARET,416158.0,2,2,0.7230426234434337,6,1.161029237339176,0.7679641343367922,416158.0
PAPUA BARAT,TOTAL,PERKOTAAN,2014,SEPTEMBER,440241.0,2,2,0.8781646171185771,6,1.2975752972019459,0.7708961721363083,440241.0
PAPUA BARAT,TOTAL,PERDESAAN,2013,MARET,355839.0,2,0,0.33451945205735323,3,0.6279734689658996,-1.1827571124792595,355839.0
PAPUA BARAT,TOTAL,PERDESAAN,2013,SEPTEMBER,389163.0,2,0,0.5491640277842343,3,0.8169142528743385,-1.1787000088114823,389163.0
PAPUA BARAT,TOTAL,PERDESAAN,2014,MARET,389812.0,2,0,0.5533443281577414,3,0.8205939602551025,-1.1786209948791697,389812.0
PAPUA BARAT,TOTAL,PERDESAAN,2014,SEPTEMBER,423701.0,2,0,0.7716281484316663,3,1.0127381874148997,-1.174495104043817,423701.0
PAPUA BARAT,TOTAL,PERDESAANPERKOTAAN,2013,MARET,303904.1855160616,2,1,0.0,6,0.4290421005711782,-0.2173912419339279,303904.1855160616
PAPUA BARAT,TOTAL,PERDESAANPERKOTAAN,2013,SEPTEMBER,303904.1855160616,2,1,0.0,6,0.4290421005711782,-0.2173912419339279,303904.1855160616
PAPUA BARAT,TOTAL,PERDESAANPERKOTAAN,2014,MARET,303904.1855160616,2,1,0.0,6,0.4290421005711782,-0.2173912419339279,303904.1855160616
PAPUA BARAT,TOTAL,PERDESAANPERKOTAAN,2014,SEPTEMBER,303904.1855160616,2,1,0.0,6,0.4290421005711782,-0.2173912419339279,303904.1855160616
PAPUA BARAT,TOTAL,PERKOTAAN,2015,MARET,452022.0,2,2,0.9540476967800339,6,1.3643713413510672,0.772330475890662,452022.0
PAPUA BARAT,TOTAL,PERKOTAAN,2015,SEPTEMBER,478699.0,2,2,1.1258780096676226,2,1.5156248911147636,0.7755783259250302,478699.0
PAPUA BARAT,TOTAL,PERKOTAAN,2016,MARET,487727.0,2,2,1.1840286287308288,2,1.566811945403726,0.7766774596398511,487727.0
PAPUA BARAT,TOTAL,PERKOTAAN,2016,SEPTEMBER,508262.0,2,2,1.3162974548786954,2,1.6832415156101779,0.7791775383764314,508262.0
PAPUA BARAT,TOTAL,PERDESAAN,2015,MARET,435207.0,2,0,0.8457399143755354,3,1.0779750335213243,-1.1730942807692568,435207.0
PAPUA BARAT,TOTAL,PERDESAAN,2015,SEPTEMBER,457222.0,2,0,0.9875416288944194,3,1.202795924103016,-1.1704140161777878,457222.0
PAPUA BARAT,TOTAL,PERDESAAN,2016,MARET,466996.0,2,0,1.0504973389878818,3,1.2582126574459842,-1.1692240590523273,466996.0
PAPUA BARAT,TOTAL,PERDESAAN,2016,SEPTEMBER,480945.0,2,0,1.1403448118847208,3,1.337300851982619,-1.1675258073700014,480945.0
PAPUA BARAT,TOTAL,PERDESAANPERKOTAAN,2015,MARET,441569.0,2,1,0.8867184520893279,6,1.2095755889040654,-0.20063093633536144,441569.0
PAPUA BARAT,TOTAL,PERDESAANPERKOTAAN,2015,SEPTEMBER,465348.0,2,1,1.039882338963938,6,1.3443980262032722,-0.19773590968441712,465348.0
PAPUA BARAT,TOTAL,PERDESAANPERKOTAAN,2016,MARET,474967.0,2,1,1.1018396722347599,2,1.3989359388312663,-0.19656482337484005,474967.0
PAPUA BARAT,TOTAL,PERDESAANPERKOTAAN,2016,SEPTEMBER,492968.0,2,1,1.2177866476176546,2,1.5009982078006519,-0.19437325204115696,492968.0
PAPUA BARAT,TOTAL,PERKOTAAN,2017,MARET,515849.0,2,2,1.3651663900617421,2,1.7262583721554101,0.7801012343771343,515849.0
PAPUA BARAT,TOTAL,PERKOTAAN,2017,SEPTEMBER,523381.0,2,2,1.4136810625012712,2,1.7689633890921033,0.7810182342818786,523381.0
PAPUA BARAT,TOTAL,PERKOTAAN,2018,MARET,530295.0,2,2,1.4582151099318215,2,1.808164462791027,0.7818599944174869,530295.0
PAPUA BARAT,TOTAL,PERKOTAAN,2018,SEPTEMBER,583530.0,2,2,1.801109239952843,2,2.109996854801763,0.7883412065695128,583530.0
PAPUA BARAT,TOTAL,PERDESAAN,2017,MARET,488564.0,2,0,1.1894198635730868,3,1.3804991424819106,-1.1665982154589227,488564.0
PAPUA BARAT,TOTAL,PERDESAAN,2017,SEPTEMBER,499086.0,2,0,1.2571935469783875,3,1.4401568945010137,-1.1653171914284235,499086.0
PAPUA BARAT,TOTAL,PERDESAAN,2018,MARET,505941.0,2,0,1.3013475671022554,3,1.479023449347141,-1.164482614377571,505941.0
PAPUA BARAT,TOTAL,PERDESAAN,2018,SEPTEMBER,544623.0,2,0,1.550503775188536,3,1.6983430809383737,-1.1597731892162173,544623.0
PAPUA BARAT,TOTAL,PERDESAANPERKOTAAN,2017,MARET,499777.0,2,1,1.261644375265126,2,1.5396039513378192,-0.1935442753614698,499777.0
PAPUA BARAT,TOTAL,PERDESAANPERKOTAAN,2017,SEPTEMBER,509862.0,2,1,1.3266032801446601,2,1.5967839959218009,-0.19231645485704263,509862.0
PAPUA BARAT,TOTAL,PERDESAANPERKOTAAN,2018,MARET,516362.0,2,1,1.368470695287642,2,1.6336377678400837,-0.19152509806192353,516362.0
PAPUA BARAT,TOTAL,PERDESAANPERKOTAAN,2018,SEPTEMBER,560975.0,2,1,1.6558293094066958,2,1.8865850488539828,-0.18609359026182337,560975.0
PAPUA BARAT,TOTAL,PERKOTAAN,2019,MARET,597406.0,2,2,1.8904865095719223,2,2.1886711531307,0.7900305707062931,597406.0
PAPUA BARAT,TOTAL,PERKOTAAN,2019,SEPTEMBER,618279.0,2,2,2.024932441307224,2,2.307017119476902,0.7925717999962196,618279.0
PAPUA BARAT,TOTAL,PERKOTAAN,2020,MARET,629738.0,2,2,2.0987414736339054,2,2.371987484463302,0.7939669011524151,629738.0
PAPUA BARAT,TOTAL,PERKOTAAN,2020,SEPTEMBER,635539.0,2,2,2.136106531363819,2,2.4048780584476037,0.7946731566552592,635539.0
PAPUA BARAT,TOTAL,PERDESAAN,2019,MARET,555072.0,2,0,1.6178072553160772,3,1.7575869367497794,-1.1585010527312634,555072.0
PAPUA BARAT,TOTAL,PERDESAAN,2019,SEPTEMBER,571637.0,2,0,1.7245047525227686,3,1.8515073570307563,-1.156484310375702,571637.0
PAPUA BARAT,TOTAL,PERDESAAN,2020,MARET,596286.0,2,0,1.883272431885747,3,1.9912625299559488,-1.153483363661411,596286.0
PAPUA BARAT,TOTAL,PERDESAAN,2020,SEPTEMBER,602290.0,2,0,1.92194504119628,3,2.025304075586314,-1.1527523934771193,602290.0
PAPUA BARAT,TOTAL,PERDESAANPERKOTAAN,2019,MARET,573313.0,2,1,1.7353001044888667,2,1.956539177765948,-0.18459147331748804,573313.0
PAPUA BARAT,TOTAL,PERDESAANPERKOTAAN,2019,SEPTEMBER,591336.0,2,1,1.8513887849691686,2,2.058726182578749,-0.18239722354542143,591336.0
PAPUA BARAT,TOTAL,PERDESAANPERKOTAAN,2020,MARET,610888.0,2,1,1.977325969719258,2,2.1695823285089437,-0.18001682230570304,610888.0
PAPUA BARAT,TOTAL,PERDESAANPERKOTAAN,2020,SEPTEMBER,616387.0,2,1,2.0127458029302208,2,2.200760619551811,-0.17934733445703221,616387.0
PAPUA BARAT,TOTAL,PERKOTAAN,2021,MARET,654878.0,2,2,2.2606717531253766,2,2.514526534621091,0.7970276257415374,654878.0
PAPUA BARAT,TOTAL,PERKOTAAN,2021,SEPTEMBER,683148.0,2,2,2.442762803293392,2,2.674812093410299,0.8004694190643096,683148.0
PAPUA BARAT,TOTAL,PERKOTAAN,2022,MARET,700168.0,2,2,2.552391019560092,2,2.771312277725556,0.8025415563955292,700168.0
PAPUA BARAT,TOTAL,PERKOTAAN,2022,SEPTEMBER,741776.0,2,2,2.8203940056015058,2,3.0072217764910802,0.8076072138618857,741776.0
PAPUA BARAT,TOTAL,PERDESAAN,2021,MARET,613644.0,2,0,1.9950777537398823,2,2.0896791104109567,-1.1513700757768452,613644.0
PAPUA BARAT,TOTAL,PERDESAAN,2021,SEPTEMBER,629885.0,2,0,2.0996883213302158,2,2.1817625119070843,-1.1493927795138406,629885.0
PAPUA BARAT,TOTAL,PERDESAAN,2022,MARET,641565.0,2,0,2.1749208457717586,2,2.247985905138706,-1.147970772226611,641565.0
PAPUA BARAT,TOTAL,PERDESAAN,2022,SEPTEMBER,682461.0,2,0,2.438337739569818,2,2.479858498426412,-1.1429917987661198,682461.0
PAPUA BARAT,TOTAL,PERDESAANPERKOTAAN,2021,MARET,631418.0,2,1,2.1095625901631685,2,2.2859835496600733,-0.177517352305119,631418.0
PAPUA BARAT,TOTAL,PERDESAANPERKOTAAN,2021,SEPTEMBER,652521.0,2,1,2.2454899842804523,2,2.4056335725510762,-0.1749481211593653,652521.0
PAPUA BARAT,TOTAL,PERDESAANPERKOTAAN,2022,MARET,665604.0,2,1,2.3297594292520882,2,2.479811710705983,-0.17335530255158926,665604.0
PAPUA BARAT,TOTAL,PERDESAANPERKOTAAN,2022,SEPTEMBER,708157.0,2,1,2.6038492933412125,2,2.7210791809273194,-0.16817459398194234,708157.0
PAPUA,MAKANAN,PERKOTAAN,2015,MARET,289615.0,0,2,-0.09203865570092847,5,-0.48603688208123497,1.223572236025724,289615.0
PAPUA,MAKANAN,PERKOTAAN,2015,SEPTEMBER,290712.0,0,2,-0.08497272425295137,5,-0.47981709934364175,1.2237057927033002,290712.0
PAPUA,MAKANAN,PERKOTAAN,2016,MARET,305903.0,0,2,0.012874645506592862,5,-0.3936869994650829,1.2255552544070933,305903.0
PAPUA,MAKANAN,PERKOTAAN,2016,SEPTEMBER,314057.0,0,2,0.0653957075182658,5,-0.34745536004636335,1.2265479810697704,314057.0
PAPUA,MAKANAN,PERDESAAN,2015,MARET,307562.0,0,0,0.02356049807924008,0,-0.5753392176920018,-0.7176203444938977,307562.0
PAPUA,MAKANAN,PERDESAAN,2015,SEPTEMBER,310937.0,0,0,0.04529934824963451,0,-0.5562036053498165,-0.717209447696432,310937.0
PAPUA,MAKANAN,PERDESAAN,2016,MARET,328157.0,0,0,0.1562157926745803,0,-0.4585694588216891,-0.7151129609253625,328157.0
PAPUA,MAKANAN,PERDESAAN,2016,SEPTEMBER,336344.0,0,0,0.20894941233236378,0,-0.41215071563784594,-0.71411621660511,336344.0
PAPUA,MAKANAN,PERDESAANPERKOTAAN,2015,MARET,302807.0,0,1,-0.007067126383048961,7,-0.5067699519116529,0.2534895363259454,302807.0
PAPUA,MAKANAN,PERDESAANPERKOTAAN,2015,SEPTEMBER,305579.0,0,1,0.010787715890234997,7,-0.4910532356412714,0.25382701956226394,305579.0
PAPUA,MAKANAN,PERDESAANPERKOTAAN,2016,MARET,321910.0,0,1,0.11597798615177912,7,-0.3984595511493522,0.25581527307320095,321910.0
PAPUA,MAKANAN,PERDESAANPERKOTAAN,2016,SEPTEMBER,331243.0,0,1,0.17609315315630986,7,-0.3455432044857626,0.2569515396837928,331243.0
PAPUA,MAKANAN,PERKOTAAN,2017,MARET,328874.0,0,2,0.16083409062189077,5,-0.26344576950587184,1.2283519093210444,328874.0
PAPUA,MAKANAN,PERKOTAAN,2017,SEPTEMBER,334043.0,0,2,0.1941283473717482,5,-0.23413851611424052,1.228981220593963,334043.0
PAPUA,MAKANAN,PERKOTAAN,2018,MARET,361012.0,0,2,0.36783947337037554,5,-0.08122938151975345,1.232264620810512,361012.0
PAPUA,MAKANAN,PERKOTAAN,2018,SEPTEMBER,378574.0,0,2,0.48095878794592134,5,0.018343840392382127,1.2344027451237247,378574.0
PAPUA,MAKANAN,PERDESAAN,2017,MARET,349305.0,0,0,0.2924330381274696,0,-0.3386642944327902,-0.7125382511556425,349305.0
PAPUA,MAKANAN,PERDESAAN,2017,SEPTEMBER,350279.0,0,0,0.29870670925812565,0,-0.3331418984561122,-0.7124196693835739,350279.0
PAPUA,MAKANAN,PERDESAAN,2018,MARET,378887.0,0,0,0.48297486501357567,0,-0.17093994352715347,-0.7089367255074556,378887.0
PAPUA,MAKANAN,PERDESAAN,2018,SEPTEMBER,392449.0,0,0,0.5703296164242095,0,-0.09404596587242264,-0.7072855899912394,392449.0
PAPUA,MAKANAN,PERDESAANPERKOTAAN,2017,MARET,344637.0,0,1,0.2623657929140174,7,-0.26960175508984285,0.25858222167053535,344637.0
PAPUA,MAKANAN,PERDESAANPERKOTAAN,2017,SEPTEMBER,346106.0,0,1,0.2718278287363313,7,-0.2612728026363109,0.25876106830623224,346106.0
PAPUA,MAKANAN,PERDESAANPERKOTAAN,2018,MARET,374752.0,0,1,0.45634074784184797,7,-0.09885539488690692,0.26224863857592196,374752.0
PAPUA,MAKANAN,PERDESAANPERKOTAAN,2018,SEPTEMBER,388843.0,0,1,0.5471028627310415,7,-0.01896208717913428,0.263964178360541,388843.0
PAPUA,MAKANAN,PERKOTAAN,2019,MARET,394446.0,0,2,0.5831925745842919,5,0.1083350816057641,1.2363351166702063,394446.0
PAPUA,MAKANAN,PERKOTAAN,2019,SEPTEMBER,402419.0,0,2,0.6345477901127525,5,0.15354048522183616,1.2373058070898195,402419.0
PAPUA,MAKANAN,PERKOTAAN,2020,MARET,408356.0,0,2,0.672788842990273,5,0.1872021535108891,1.2380286202117614,408356.0
PAPUA,MAKANAN,PERKOTAAN,2020,SEPTEMBER,419488.0,0,2,0.7444916222782229,5,0.25031849027924646,1.2393839100338022,419488.0
PAPUA,MAKANAN,PERDESAAN,2019,MARET,408203.0,0,0,0.6718033484492151,0,-0.004723762364634121,-0.705367584614269,408203.0
PAPUA,MAKANAN,PERDESAAN,2019,SEPTEMBER,424006.0,0,0,0.7735926963729909,0,0.08487626188530761,-0.7034436136245354,424006.0
PAPUA,MAKANAN,PERDESAAN,2020,MARET,428109.0,0,0,0.8000206970393993,0,0.10813949668234057,-0.7029440848660164,428109.0
PAPUA,MAKANAN,PERDESAAN,2020,SEPTEMBER,443201.0,0,0,0.8972303938606119,0,0.19370828526552863,-0.7011066761349489,443201.0
PAPUA,MAKANAN,PERDESAANPERKOTAAN,2019,MARET,404631.0,0,1,0.6487955935429488,7,0.07055288990484221,0.2658863231422858,404631.0
PAPUA,MAKANAN,PERDESAANPERKOTAAN,2019,SEPTEMBER,418367.0,0,1,0.7372711034512562,7,0.14843341468477012,0.26755864267117146,418367.0
PAPUA,MAKANAN,PERDESAANPERKOTAAN,2020,MARET,423243.0,0,1,0.7686781059492839,7,0.17607941343454647,0.2681522820147101,423243.0
PAPUA,MAKANAN,PERDESAANPERKOTAAN,2020,SEPTEMBER,437370.0,0,1,0.8596721019069615,7,0.25617683434063565,0.26987220469850215,437370.0
PAPUA,MAKANAN,PERKOTAAN,2021,MARET,428098.0,0,2,0.7999498444906957,5,0.29913556354331017,1.240432153419337,428098.0
PAPUA,MAKANAN,PERKOTAAN,2021,SEPTEMBER,434937.0,0,2,0.8440008063619039,5,0.33791140141240794,1.2412647825150016,434937.0
PAPUA,MAKANAN,PERKOTAAN,2022,MARET,456263.0,0,2,0.9813645748756318,5,0.45882579217076125,1.243861163286188,456263.0
PAPUA,MAKANAN,PERKOTAAN,2022,SEPTEMBER,493024.0,0,2,1.2181473515019634,5,0.6672537167073753,1.2483367120777842,493024.0
PAPUA,MAKANAN,PERDESAAN,2021,MARET,451443.0,0,0,0.9503182762619129,0,0.24043886805791104,-0.7001032357187379,451443.0
PAPUA,MAKANAN,PERDESAAN,2021,SEPTEMBER,455814.0,0,0,0.9784725026603704,0,0.26522161222019014,-0.69957107871082,455814.0
PAPUA,MAKANAN,PERDESAAN,2022,MARET,476758.0,0,0,1.1133757553918493,0,0.38397013515196143,-0.6970212053697469,476758.0
PAPUA,MAKANAN,PERDESAAN,2022,SEPTEMBER,507226.0,0,0,1.3096244330189832,0,0.5567179386606131,-0.6933118117030254,507226.0
PAPUA,MAKANAN,PERDESAANPERKOTAAN,2021,MARET,445607.0,0,1,0.9127277786043064,7,0.30287906807769627,0.270875036378717,445607.0
PAPUA,MAKANAN,PERDESAANPERKOTAAN,2021,SEPTEMBER,450729.0,0,1,0.9457193017369762,7,0.3319198403493031,0.27149862553327087,450729.0
PAPUA,MAKANAN,PERDESAANPERKOTAAN,2022,MARET,471880.0,0,1,1.0819558706122392,7,0.451842014171395,0.27407370054458857,471880.0
PAPUA,MAKANAN,PERDESAANPERKOTAAN,2022,SEPTEMBER,503948.0,0,1,1.288510373505338,7,0.6336615153830087,0.27797788973010873,503948.0
PAPUA,NONMAKANAN,PERKOTAAN,2015,MARET,151082.0,1,2,-0.9843492129321141,1,-0.8066972093068882,0.9711990525103931,151082.0
PAPUA,NONMAKANAN,PERKOTAAN,2015,SEPTEMBER,154345.0,1,2,-0.9633317705303371,1,-0.7881966158039102,0.9715963136215429,154345.0
PAPUA,NONMAKANAN,PERKOTAAN,2016,MARET,161082.0,1,2,-0.9199378050198342,1,-0.7499990986633762,0.972416524502884,161082.0
PAPUA,NONMAKANAN,PERKOTAAN,2016,SEPTEMBER,165237.0,1,2,-0.893174865032282,1,-0.7264410336909971,0.9729223841157639,165237.0
PAPUA,NONMAKANAN,PERDESAAN,2015,MARET,80533.0,1,0,-1.4387652546124567,8,-1.3977551448684773,-0.980767668153977,80533.0
PAPUA,NONMAKANAN,PERDESAAN,2015,SEPTEMBER,81510.0,1,0,-1.432472260059427,8,-1.392215739458606,-0.9806487211403105,81510.0
PAPUA,NONMAKANAN,PERDESAAN,2016,MARET,84834.0,1,0,-1.4110619080693851,8,-1.3733692874807026,-0.9802440334500067,84834.0
PAPUA,NONMAKANAN,PERDESAAN,2016,SEPTEMBER,88921.0,1,0,-1.3847369656556365,8,-1.3501967696606996,-0.9797464526466755,88921.0
PAPUA,NONMAKANAN,PERDESAANPERKOTAAN,2015,MARET,99224.0,1,1,-1.3183738920836146,4,-1.1962514888733506,-0.006803302500539399,99224.0
PAPUA,NONMAKANAN,PERDESAANPERKOTAAN,2015,SEPTEMBER,100806.0,1,1,-1.308184007351892,4,-1.187281847769547,-0.006610698431327444,100806.0
PAPUA,NONMAKANAN,PERDESAANPERKOTAAN,2016,MARET,105265.0,1,1,-1.2794629605638064,4,-1.162000160233605,-0.0060678276698755695,105265.0
PAPUA,NONMAKANAN,PERDESAANPERKOTAAN,2016,SEPTEMBER,108778.0,1,1,-1.2568352329642225,4,-1.1420821139645394,-0.005640129758913481,108778.0
PAPUA,NONMAKANAN,PERKOTAAN,2017,MARET,169493.0,1,2,-0.8657613698248158,1,-0.7023103178011185,0.9734405401957682,169493.0
PAPUA,NONMAKANAN,PERKOTAAN,2017,SEPTEMBER,174359.0,1,2,-0.8344187787347004,1,-0.6747210171619856,0.9740329620673143,174359.0
PAPUA,NONMAKANAN,PERKOTAAN,2018,MARET,181530.0,1,2,-0.7882293581208045,1,-0.6340628020195233,0.9749060112331296,181530.0
PAPUA,NONMAKANAN,PERKOTAAN,2018,SEPTEMBER,188327.0,1,2,-0.744448924162828,1,-0.5955250962151283,0.9757335269464258,188327.0
PAPUA,NONMAKANAN,PERDESAAN,2017,MARET,91981.0,1,0,-1.3650270748344788,8,-1.3328471478037849,-0.9793739062169733,91981.0
PAPUA,NONMAKANAN,PERDESAAN,2017,SEPTEMBER,96715.0,1,0,-1.3345347143288055,8,-1.3060062622251465,-0.978797554975728,96715.0
PAPUA,NONMAKANAN,PERDESAAN,2018,MARET,103112.0,1,0,-1.2933307366873201,8,-1.269736480846492,-0.9780187381421315,103112.0
PAPUA,NONMAKANAN,PERDESAAN,2018,SEPTEMBER,107165.0,1,0,-1.2672247930604732,8,-1.2467567366026766,-0.9775252967435749,107165.0
PAPUA,NONMAKANAN,PERDESAANPERKOTAAN,2017,MARET,112904.0,1,1,-1.2302590860596159,4,-1.1186884735130265,-0.005137800814811744,112904.0
PAPUA,NONMAKANAN,PERDESAANPERKOTAAN,2017,SEPTEMBER,117951.0,1,1,-1.1977506484862883,4,-1.090072937071246,-0.004523342700201605,117951.0
PAPUA,NONMAKANAN,PERDESAANPERKOTAAN,2018,MARET,124711.0,1,1,-1.1542085367375872,4,-1.051745014276232,-0.0037003316332775427,124711.0
